<<<<<<< HEAD
year,month,store_id,country,name_of_repairitem
2019,8,7488,Australia,Touch
2019,9,7488,Australia,LCD Replacement
2019,10,7488,Australia,Power Button Repair
2019,11,7488,Australia,Battery
2019,12,7488,Australia,Home Button Repair
2020,1,7488,Australia,LCD Replacement
2020,2,7488,Australia,LCD Replacement
2020,3,7488,Australia,LCD Replacement
2020,4,7488,Australia,LCD Replacement
2020,5,7488,Australia,LCD Replacement
2020,6,7488,Australia,BATTERY REPLACEMENT
2020,7,7488,Australia,"Home Button Repair, LCD Replacement Black"
2020,8,7488,Australia,LCD Replacement
2020,9,7488,Australia,Lcd
2020,10,7488,Australia,LCD Replacement
2020,11,7488,Australia,Battery Replacement
2020,12,7488,Australia,LCD Replacement Black
2019,1,7502,United Kingdom,Battery Replacement
2019,2,7502,United Kingdom,Diagnostics
2019,1,7503,United Kingdom,no display
2019,2,7503,United Kingdom,iPhone 6S Plus Front Screen
2019,3,7503,United Kingdom,charging unit
2019,4,7503,United Kingdom,Diagnose and Quote
2019,5,7503,United Kingdom,screen replacement
2019,6,7503,United Kingdom,iPad 5 Glass Screen
2019,8,7503,United Kingdom,SALE
2019,10,7503,United Kingdom,iPhone 6 Plus Premium Screen Black
2019,11,7503,United Kingdom,charging port
2019,12,7503,United Kingdom,diagnose and quote
2020,1,7503,United Kingdom,"Housing , screen replacement"
2020,2,7503,United Kingdom,diagnose and quote
2020,3,7503,United Kingdom,iPhone X Front Screen
2020,6,7503,United Kingdom,diagnose and quote
2020,7,7503,United Kingdom,iPhone 6 plus front camera flex
2020,8,7503,United Kingdom,hard drive fulty
2020,9,7503,United Kingdom,diagnose and quote
2020,10,7503,United Kingdom,diagnose
2020,11,7503,United Kingdom,Purchase
2020,12,7503,United Kingdom,diagnose and quote
2020,6,7512,Saint Lucia,Ladies Heel Tips
2020,8,7512,Saint Lucia,Heel Tip - Replacement 
2020,1,7528,United Kingdom,Screen (Digitizer+LCD) Replacement White
2020,2,7528,United Kingdom,SREEN REPLACEMENT
2020,3,7528,United Kingdom,Screen (Digitizer+LCD) Black
2020,5,7528,United Kingdom,SREEN REPLACEMENT
2020,6,7528,United Kingdom,SCREEN REPLACEMENT
2020,7,7528,United Kingdom,Touch Glass (Digitizer Only) Wht
2020,8,7528,United Kingdom,Charger Port Replacement
2020,9,7528,United Kingdom,BATTERY REPLACEMENT 
2020,10,7528,United Kingdom,SREEN REPLACEMENT
2020,11,7528,United Kingdom,SCREEN REPLACEMENT
2020,12,7528,United Kingdom,BATTERY REPLACEMENT 
2019,3,7534,United Kingdom,Touch glass (Digitizer) White
2019,4,7534,United Kingdom,Charging port
2019,5,7534,United Kingdom,iPhone 7 Front Screen
2019,6,7534,United Kingdom,ipad 2 a1395
2019,8,7534,United Kingdom,battery replacement
2019,10,7534,United Kingdom,iPhone 8 Plus Front Screen
2020,1,7534,United Kingdom,iPhone 5S Front Screen
2020,2,7534,United Kingdom,screen replacement
2020,3,7534,United Kingdom,"screen replacement, battery replacement"
2020,10,7534,United Kingdom,Digitiser
2019,1,7559,Australia,Motherboard Repair
2019,2,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2019,3,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2019,4,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2019,5,7559,Australia,Glass & LCD Screen Replacement(OEM Original Quality Part)
2019,6,7559,Australia,"Glass Screen Replacement ,Headphone Jack Repair"
2019,7,7559,Australia,Glass & LCD Screen Replacement(OEM Original Quality Part)
2019,8,7559,Australia,Glass Screen Replacement 
2019,9,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2019,10,7559,Australia,Glass & LCD Screen Replacement
2019,11,7559,Australia,Battery Replacement
2019,12,7559,Australia,"Back Glass Cover Replacement,Battery Replacement"
2020,1,7559,Australia,"Headphone Jack Repair,Back Camera Repair"
2020,2,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2020,3,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Part)
2020,4,7559,Australia,Charging Port Repair
2020,5,7559,Australia,Motherboard Repair
2020,6,7559,Australia,Glass Screen Replacement
2020,7,7559,Australia,Front Glass & LCD Screen Replacement                                                                
2020,8,7559,Australia,Glass & LCD Screen Replacement(Copy Grade A Quality Part)
2020,9,7559,Australia,Battery Replacement(DP85)
2020,10,7559,Australia,Digitizer & LCD Screen Replacement (OEM Screen Replacement)
2020,11,7559,Australia,Software Repair
2020,12,7559,Australia,Glass & LCD Screen Replacement
2019,1,7562,New Zealand,Completely Dead
2019,2,7562,New Zealand,Software Issue 
2019,3,7562,New Zealand,Physically damaged
2019,4,7562,New Zealand,Glass screen replacement
2019,5,7562,New Zealand,Software issue 
2019,6,7562,New Zealand,Battery Replacement
2019,7,7562,New Zealand,OS issue
2019,8,7562,New Zealand,HDD Failure
2019,9,7562,New Zealand,Network issue
2019,11,7562,New Zealand,Battery replacement
2020,1,7562,New Zealand,Completely Dead 
2020,2,7562,New Zealand,LCD Damaged
2020,3,7562,New Zealand,Data Recovery
2020,6,7562,New Zealand,"Physically damaged, cannot check for working of components"
2019,1,7567,Australia,Battery
2019,2,7567,Australia,Screen Replacement
2019,3,7567,Australia,Screen Replacement
2019,4,7567,Australia,Screen Replacement
2019,5,7567,Australia,Screen Replacement
2019,6,7567,Australia,Frame Repalcement
2019,7,7567,Australia,Screen Replacement
2019,8,7567,Australia,Charging Port
2019,9,7567,Australia,Screen Replacement
2019,10,7567,Australia,Screen Replacement
2019,11,7567,Australia,Screen Replacement
2019,12,7567,Australia,"Screen Replacement, Motherboard Issue"
2020,1,7567,Australia,Home Button
2020,2,7567,Australia,Motherboard Issue
2020,3,7567,Australia,Battery
2020,4,7567,Australia,Diagnose Issue
2020,5,7567,Australia,Screen Repair
2020,6,7567,Australia,Battery Repair
2020,7,7567,Australia,Screen Repair
2020,8,7567,Australia,Screen Repair
2020,9,7567,Australia,-
2020,10,7567,Australia,Screen Repair
2020,11,7567,Australia,Screen Replacement
2020,12,7567,Australia,Screen Repair
2019,1,7570,United States,Screen Replacement White
2019,2,7570,United States,Screen Replacement Black
2019,3,7570,United States,Screen Replacement Black
2019,4,7570,United States,Unlock
2019,5,7570,United States,No Power Solution
2019,6,7570,United States,Screen Replacement Black
2019,7,7570,United States,Screen Replacement White
2019,8,7570,United States,Screen Replacement White
2019,9,7570,United States,Screen Replacement Black
2019,10,7570,United States,Screen Replacement White
2019,11,7570,United States,Rear Camera Replacement
2019,12,7570,United States,Screen Replacement White
2020,1,7570,United States,Touch glass (Digitizer) Black
2020,2,7570,United States,Charge Port Replacement
2020,3,7570,United States,Screen Replacement Black
2020,4,7570,United States,Screen Replacement White
2020,5,7570,United States,Screen Replacement
2020,6,7570,United States,Screen Replacement
2020,7,7570,United States,Screen Replacement
2020,8,7570,United States,Screen Replacement
2020,9,7570,United States,Screen Replacement White
2020,10,7570,United States,Screen Replacement
2020,11,7570,United States,Screen Replacement White
2020,12,7570,United States,Screen Replacement White
2019,1,7585,United States,iPhone 6s Premium LCD Black Replacement
2019,2,7585,United States,iPhone 8 Premium LCD White Replacement
2019,3,7585,United States,iPhone 7 Premium LCD Black Replacement
2019,4,7585,United States,iPhone 7 Premium LCD Black Replacement
2019,5,7585,United States,iPhone 7 Premium LCD White Replacement
2019,6,7585,United States,iPhone 8 Plus Premium LCD White Replacement
2019,7,7585,United States,iPad Mini 2 Digitizer White Replacement
2019,8,7585,United States,"iPhone 6s Premium LCD Black Replacement, Bad Apple Tempered Glass Warranty iPhone 6s"
2019,9,7585,United States,iPhone 5c Value LCD Black Replacement
2019,10,7585,United States,General Diagnosis
2019,11,7585,United States,iPhone SE Premium LCD Black Replacement
2019,12,7585,United States,iPhone 6s Battery 1715mAh Replacement
2020,1,7585,United States,iPhone 6s Plus Premium LCD White Replacement
2020,2,7585,United States,IPhone XS Max Premium Lcd Replacement
2019,1,7586,United States,iPhone 6s Premium LCD Black Replacement
2019,2,7586,United States,General Diagnosis
2019,3,7586,United States,iPhone 5c Battery 1510mAh Replacement
2019,4,7586,United States,iPhone 6s Premium LCD White Replacement
2019,5,7586,United States,General Diagnosis
2019,6,7586,United States,iPhone 7 Battery Replacement
2019,7,7586,United States,Water Diagnosis
2019,8,7586,United States,Liquid Tempered Glass Warranty Galaxy S8
2019,9,7586,United States,iPhone 7 Plus Audio IC Repair
2019,10,7586,United States,iPhone 6s Battery 1715mAh Replacement
2019,11,7586,United States,iPhone 7 Plus Battery Replacement
2019,12,7586,United States,General Diagnosis
2020,1,7586,United States,iPhone 6s Value LCD White Replacement
2020,2,7586,United States,iPad Pro 9.7 Digi/Lcd Black Replacement
2020,3,7586,United States,iPhone 7 Plus Value LCD White Replacement
2019,1,7587,United States,iPhone 6 Battery 1810mAh  Replacement
2019,2,7587,United States,Bad Apple Tempered Glass Warranty iPhone 5s
2019,3,7587,United States,Bad Apple Tempered Glass Warranty iPhone X
2019,4,7587,United States,Bad Apple Tempered Glass Warranty iPhone 7 Plus
2019,5,7587,United States,iPad 5 A1822 Digitizer White Replacement
2019,6,7587,United States,iPhone 7 Premium LCD Black Replacement
2019,7,7587,United States,iPhone 7 Battery Replacement
2019,8,7587,United States,iPhone 6 Premium LCD White Replacement
2019,9,7587,United States,"Iphone 8 Front Camera Replacement, General Diagnosis"
2019,10,7587,United States,iPhone 6s Battery 1715mAh Replacement
2019,11,7587,United States,"iPhone 6 Premium LCD White Replacement, iPhone 6 Battery 1810mAh  Replacement"
2019,12,7587,United States,iPad mini 4 Digitizer/LCD Black Replacement
2020,1,7587,United States,Water Diagnosis 
2020,2,7587,United States,iPhone 11 Premium OLED Screen Replacement
2020,3,7587,United States,General Diagnosis
2020,1,7601,Australia,Aftermarket LCD/DIGI (Black)
2020,2,7601,Australia,Damage Front Screen 
2020,3,7601,Australia,"Damage Front Screen , Damaged Charge Port"
2020,4,7601,Australia,Not turning ON
2020,5,7601,Australia,DAMAGED LCD/DIGI (Black)
2020,6,7601,Australia,Damaged LCD/DIGI
2020,7,7601,Australia,Damage Back Glass
2020,8,7601,Australia,DAMAGED LCD/DIGI 
2020,9,7601,Australia,Front Glass Replacement (White)
2020,10,7601,Australia,Damage Lcd/digi
2020,11,7601,Australia,Damaged LCD/DIGI
2020,12,7601,Australia,"Damage Front Screen , Damage Battery"
2019,1,7612,Denmark,Skærm udskiftning (kompatible
2019,2,7612,Denmark,Skærm udskiftning (kompatible
2019,3,7612,Denmark,Skærm udskiftning (kompatible
2019,4,7612,Denmark,Skærm udskiftning (kompatible
2019,5,7612,Denmark,Skærm udskiftning (kompatible
2019,6,7612,Denmark,Skærm udskiftning ( Kompatible)
2019,7,7612,Denmark,Batteri Udskiftning (original)
2019,8,7612,Denmark,Fejlfinding
2019,9,7612,Denmark,Skærm udskiftning (kompatible
2019,10,7612,Denmark,"Geninstallation af Windows (inkl. drivere, opdateringer)"
2019,11,7612,Denmark,Skærm udskiftning (kompatible
2019,12,7612,Denmark,Kamera udskiftning
2020,1,7612,Denmark,Skærm udskiftning (kompatible
2020,2,7612,Denmark,Batteri udskiftning
2020,3,7612,Denmark,Batteri udskiftning
2020,4,7612,Denmark,Skærm udskiftning (kompatible
2020,5,7612,Denmark,Fejlfinding
2020,6,7612,Denmark,Skærm udskiftning ( AAA Qualitet)
2020,7,7612,Denmark,Screen replacement
2020,8,7612,Denmark,Skærm reparation komptaible (AA Qualitet)
2020,9,7612,Denmark,Bundkort reparation
2020,10,7612,Denmark,Lyd Chip reparation
2020,11,7612,Denmark,Bagcover Glas udskiftning
2020,12,7612,Denmark,Skærm udskiftning komptaible (INCELL qualitet)
2019,1,7613,United States,Galaxy S7  Lcd w/Frame Replacement Black
2019,2,7613,United States,iPhone 5s Lock Button/Volume Button Cable  Replacement
2019,3,7613,United States,Special Order
2019,4,7613,United States,iPhone 6 Premium LCD Black Replacement
2019,5,7613,United States,"iPhone 6 Plus Premium LCD White Replacement, Bad Apple Tempered Glass Warranty iPhone 6 Plus"
2019,6,7613,United States,iPhone 7 Premium LCD Black Replacement
2019,7,7613,United States,"iPhone 6s Premium LCD White Replacement, iPhone 6s Battery 1715mAh Replacement"
2019,8,7613,United States,Galaxy S7 Battery Replacement 3000mAh 
2019,9,7613,United States,iPhone 8 Premium LCD Black Replacement
2019,10,7613,United States,Tempered Glass Warranty iPhone XS MAX 
2019,11,7613,United States,iPhone 5 Battery 1440mAh  Replacement
2019,12,7613,United States,iPhone X Rear Camea Lens Replacement
2020,1,7613,United States,Bad Apple Tempered Glass Warranty iPhone 8
2020,2,7613,United States,iPhone 7 Plus Value LCD Black Replacement
2020,3,7613,United States,iPhone 6 Value LCD Black Replacement
2019,1,7614,United States,iPhone 7 Plus Premium LCD White Replacement
2019,2,7614,United States,iPhone 6s Battery 1715mAh Replacement
2019,3,7614,United States,iPad 5 A1822 Black Replacement
2019,4,7614,United States,iPhone 6 Plus Premium LCD Black Replacement
2019,5,7614,United States,iPhone 6s Plus Value LCD White Replacement
2019,6,7614,United States,iPad Air Digitizer White Replacement
2019,7,7614,United States,Tempered Glass Warranty iPhone XS MAX Edge to Edge
2019,8,7614,United States,iPhone 6s Plus Value LCD White Replacement
2019,9,7614,United States,iPhone 6s Plus Value LCD Black Replacement
2019,10,7614,United States,"iPhone 6s Plus Premium LCD White Replacement, General Diagnosis"
2019,11,7614,United States,General Diagnosis
2019,12,7614,United States,iPhone 8 Premium LCD White Replacement
2020,1,7614,United States,iPhone 8 Plus Value LCD White Replacement
2020,2,7614,United States,General Diagnosis
2020,3,7614,United States,iPhone 6 Premium LCD White Replacement
2019,1,7615,United States,iPhone 7 Plus Premium LCD Black Replacement
2019,2,7615,United States,iPhone 6s Battery 1715mAh Replacement
2019,3,7615,United States,iPhone 7 Premium LCD White Replacement
2019,4,7615,United States,iPhone SE Premium LCD White Replacement
2019,5,7615,United States,iPhone 8 Premium LCD Black Replacement
2019,6,7615,United States,iPhone 6 Battery 1810mAh  Replacement
2019,7,7615,United States,iPad Air Digitizer Black Replacement
2019,8,7615,United States,Galaxy Note 8 Rear Camera Lens Replacement 
2019,9,7615,United States,iPhone X Value OLED Screen Replacement
2019,10,7615,United States,Galaxy S8 Rear Camera Lens Replacement 
2019,11,7615,United States,iPhone 6s Battery 1715mAh Replacement
2019,12,7615,United States,iPhone 8 Value LCD Black Replacement
2020,1,7615,United States,iPhone 6s Value LCD White Replacement
2020,2,7615,United States,iPhone 7 Value LCD Black Replacement
2019,1,7616,United States,General Diagnosis
2019,2,7616,United States,iPhone 6s Rear Camera Lens silver Replacement
2019,3,7616,United States,iPhone 7 Premium LCD Black Replacement
2019,4,7616,United States,iPhone 6 Premium LCD White Replacement
2019,5,7616,United States,iPhone SE Premium LCD White Replacement
2019,6,7616,United States,iPhone 6 Plus Premium LCD Black Replacement
2019,7,7616,United States,iPad 5 A1822 Black Replacement
2019,8,7616,United States,General Diagnosis
2019,9,7616,United States,Galaxy S5 Battery Replacement 
2019,10,7616,United States,iPhone 6s Charge Port Black/Space Gray Replacement
2019,11,7616,United States,iPhone 6 Battery 1810mAh  Replacement
2019,12,7616,United States,iPhone SE Battery 1624mAh Replacement
2020,1,7616,United States,iPhone 8 Premium LCD Black Replacement
2020,2,7616,United States,iPhone SE Battery 1624mAh Replacement
2019,1,7617,United States,iPhone 7 Plus Front Camera Replacement
2019,2,7617,United States,iPhone 6 Premium LCD White Replacement
2019,3,7617,United States,iPhone 6s Battery 1715mAh Replacement
2019,4,7617,United States,iPhone 5c Premium LCD Black Replacement
2019,5,7617,United States,iPhone 6s Battery 1715mAh Replacement
2019,6,7617,United States,"Core Protection Deducltible for iPhone 8 Value LCD Black Replacement, Bad Apple Tempered Glass Warra"
2019,7,7617,United States,iPhone 6 Charge Port Light Gray Silver Replacement
2019,8,7617,United States,iPhone 6 Value LCD White Replacement
2019,9,7617,United States,iPhone 8 Premium LCD Black Replacement
2019,10,7617,United States,iPhone 6s Plus Battery Replacement
2019,11,7617,United States,Galaxy S9 Plus Lcd Replacement Purple
2019,12,7617,United States,Bad Apple Tempered Glass Warranty iPhone X Edge to Edge Privacy
2020,1,7617,United States,iPhone 7 Battery Replacement
2020,2,7617,United States,iPhone 7 Premium LCD Black Replacement
2019,1,7633,United States,Back Glass
